ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,padj HAN,padj H_LF,padj H_HF,padj AN_LF,padj AN_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF,ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,p HAN,p H_LF,p H_HF,p AN_LF,p AN_HF,p_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF
b'rPFCDM',b'lV2',0.16078044728910845,0.16074071259586337,0.1586627739433355,0.16076106798163087,0.1378984401070748,0.13738827169946785,0.13544240176625766,0.13808350338208203,1.0,1.0,1.0,1.0,1.0,1.0,0.00028819658673282,0.0001475386513311466,-0.015206646265534496,0.00014020466032526398,0.015468274644121486,0.015316255440683315,0.003529672915535826,0.0018069720654985365,-0.1862426202477943,0.0017171493867856687,0.18944690039664347,0.1875850529990041,b'rPFCDM',b'lV2',0.16078044728910845,0.16074071259586337,0.1586627739433355,0.16076106798163087,0.1378984401070748,0.13738827169946785,0.13544240176625766,0.13808350338208203,0.9971849114555436,0.9985588482868881,0.8523176623678096,0.9986304863487037,0.8498068513189885,0.8512655742454492,0.00028819658673282,0.0001475386513311466,-0.015206646265534496,0.00014020466032526398,0.015468274644121486,0.015316255440683315,0.003529672915535826,0.0018069720654985365,-0.1862426202477943,0.0017171493867856687,0.18944690039664347,0.1875850529990041
b'rPFCM',b'rPFCORB',0.14245702818078054,0.12866020477065804,0.14259642063733138,0.1407877719737768,0.1257200189765552,0.12245621888073219,0.12581535613325828,0.12199798664860495,1.0,1.0,1.0,1.0,1.0,1.0,0.11099063050153632,0.0990559063742426,0.11206837632062207,0.013453069010088714,-0.0011064839830942862,-0.014570785590364422,1.3593520547927544,1.2131821331289905,1.3725516914386446,0.1647657727458327,-0.013551605835716646,-0.17845494923945293,b'rPFCM',b'rPFCORB',0.14245702818078054,0.12866020477065804,0.14259642063733138,0.1407877719737768,0.1257200189765552,0.12245621888073219,0.12581535613325828,0.12199798664860495,0.17454743388769237,0.22553918200344608,0.17040630396073425,0.8691840241217742,0.98919223366231,0.8584261370885918,0.11099063050153632,0.0990559063742426,0.11206837632062207,0.013453069010088714,-0.0011064839830942862,-0.014570785590364422,1.3593520547927544,1.2131821331289905,1.3725516914386446,0.1647657727458327,-0.013551605835716646,-0.17845494923945293
b'rPFCM',b'rTCC',0.1528593869211616,0.1563881205875804,0.1528765696297135,0.15173077821860814,0.12458982627713233,0.1260369101697325,0.12460784207573704,0.12394680008043647,1.0,1.0,1.0,1.0,1.0,1.0,-0.02811183566795832,-0.03719771291902687,-0.027972949573396945,0.009066851541184136,-0.00013767421555848448,-0.009204222535419068,-0.344298265597351,-0.4555770812507481,-0.3425972652771345,0.11104579924734194,-0.0016861578942811402,-0.1127282434540139,b'rPFCM',b'rTCC',0.1528593869211616,0.1563881205875804,0.1528765696297135,0.15173077821860814,0.12458982627713233,0.1260369101697325,0.12460784207573704,0.12394680008043647,0.7307430273916706,0.6488595016312682,0.7320218451167226,0.9116172879990108,0.9986552036107684,0.9102838396407511,-0.02811183566795832,-0.03719771291902687,-0.027972949573396945,0.009066851541184136,-0.00013767421555848448,-0.009204222535419068,-0.344298265597351,-0.4555770812507481,-0.3425972652771345,0.11104579924734194,-0.0016861578942811402,-0.1127282434540139
b'rPFCM',b'rTCI',0.14074042074417398,0.14123767441944088,0.14074887480292397,0.1384675520210596,0.11685703631684534,0.11941916508347505,0.11691572309288106,0.11707977863632334,1.0,1.0,1.0,1.0,1.0,1.0,-0.004201820075782725,-0.02338586670138709,-0.004129368278598725,0.019399053701240763,-7.220650212693371e-05,-0.019466330137512065,-0.05146157588325109,-0.2864172030557117,-0.050574226213009034,0.23758891530444648,-0.0008843454316108791,-0.23841288000733427,b'rPFCM',b'rTCI',0.14074042074417398,0.14123767441944088,0.14074887480292397,0.1384675520210596,0.11685703631684534,0.11941916508347505,0.11691572309288106,0.11707977863632334,0.9589749040592144,0.7746577995668161,0.9596816887564065,0.812281325535607,0.9992946894496031,0.8116425519779825,-0.004201820075782725,-0.02338586670138709,-0.004129368278598725,0.019399053701240763,-7.220650212693371e-05,-0.019466330137512065,-0.05146157588325109,-0.2864172030557117,-0.050574226213009034,0.23758891530444648,-0.0008843454316108791,-0.23841288000733427
b'rPFCM',b'rTCS',0.13721799584723493,0.1396726621560383,0.1372003697988648,0.1387834550842316,0.11733427868557031,0.11371602691028088,0.11737257972159199,0.11934371016876741,1.0,1.0,1.0,1.0,1.0,1.0,-0.02120985166316461,-0.007615773897198861,-0.021358556301494767,-0.013206058103645548,0.00014994574071216054,0.013352607192699234,-0.2597665704743722,-0.0932738002227224,-0.26158782290584226,-0.16174051933739217,0.001836452769242316,0.16353537178964833,b'rPFCM',b'rTCS',0.13721799584723493,0.1396726621560383,0.1372003697988648,0.1387834550842316,0.11733427868557031,0.11371602691028088,0.11737257972159199,0.11934371016876741,0.7951332461086323,0.9257172863569544,0.7937293045378768,0.8715648258549427,0.998535335959245,0.8701521779334384,-0.02120985166316461,-0.007615773897198861,-0.021358556301494767,-0.013206058103645548,0.00014994574071216054,0.013352607192699234,-0.2597665704743722,-0.0932738002227224,-0.26158782290584226,-0.16174051933739217,0.001836452769242316,0.16353537178964833
b'rPFCM',b'rV1',0.13274246465324993,0.1354966966361873,0.13276151167692105,0.1333994353139743,0.10757004121413713,0.11091357503559385,0.10757090587937494,0.1091940909280684,1.0,1.0,1.0,1.0,1.0,1.0,-0.025167249567963717,-0.019024317704562525,-0.024993106868014942,-0.006051336829469402,-0.0001767701815021055,0.005875872010346442,-0.3082345983539575,-0.23299935540387162,-0.30610179456743203,-0.07411343746955687,-0.002164983732096641,0.07196444109625191,b'rPFCM',b'rV1',0.13274246465324993,0.1354966966361873,0.13276151167692105,0.1333994353139743,0.10757004121413713,0.11091357503559385,0.10757090587937494,0.1091940909280684,0.7580111644493318,0.8158416341211243,0.7596336780442462,0.9409449070757617,0.9982733162657866,0.9426542679345036,-0.025167249567963717,-0.019024317704562525,-0.024993106868014942,-0.006051336829469402,-0.0001767701815021055,0.005875872010346442,-0.3082345983539575,-0.23299935540387162,-0.30610179456743203,-0.07411343746955687,-0.002164983732096641,0.07196444109625191
b'rPFCM',b'rV2',0.13741867177458136,0.13273475314341207,0.1376345671573607,0.1372783342532071,0.130006648469906,0.1255294663334091,0.12989266393981164,0.1284444907780941,1.0,1.0,1.0,1.0,1.0,1.0,0.03659277692036132,0.03571786222637651,0.03829681702921169,0.0010841575045928268,-0.0016586056658548698,-0.002753247783525676,0.44816815863189036,0.43745268578825997,0.469038302471491,0.013278163435307678,-0.020313687829167832,-0.033720261025433323,b'rPFCM',b'rV2',0.13741867177458136,0.13273475314341207,0.1376345671573607,0.1372783342532071,0.130006648469906,0.1255294663334091,0.12989266393981164,0.1284444907780941,0.6541941666676452,0.6619410228873797,0.6392132064658178,0.9894102982847555,0.9837999126198578,0.9731114740849289,0.03659277692036132,0.03571786222637651,0.03829681702921169,0.0010841575045928268,-0.0016586056658548698,-0.002753247783525676,0.44816815863189036,0.43745268578825997,0.469038302471491,0.013278163435307678,-0.020313687829167832,-0.033720261025433323
b'rPFCM',b'lFEF',0.14694449025032194,0.1441700163929468,0.14731517251816156,0.1474752592187328,0.14988283200537508,0.1428917403630619,0.14947954971521538,0.1528870289655845,1.0,1.0,1.0,1.0,1.0,1.0,0.018915963320461738,0.02229941658390066,0.021473469910349853,-0.0035000678786845894,-0.0024723454593382215,0.0010570580909964756,0.2316722906416693,0.27311096096156884,0.26299522143682585,-0.04286690183941389,-0.030279924216327695,0.012946264757109171,b'rPFCM',b'lFEF',0.14694449025032194,0.1441700163929468,0.14731517251816156,0.1474752592187328,0.14988283200537508,0.1428917403630619,0.14947954971521538,0.1528870289655845,0.8168718065496182,0.7848622116927298,0.7926448473921526,0.9658219419557207,0.9758539101804946,0.9896749816358839,0.018915963320461738,0.02229941658390066,0.021473469910349853,-0.0035000678786845894,-0.0024723454593382215,0.0010570580909964756,0.2316722906416693,0.27311096096156884,0.26299522143682585,-0.04286690183941389,-0.030279924216327695,0.012946264757109171
b'rPFCM',b'lPCI',0.15324064611358898,0.14889285366386165,0.15236970803357588,0.1536996674820298,0.1364238125707454,0.1275767256230168,0.13650031257742323,0.13521356322255887,1.0,1.0,1.0,1.0,1.0,1.0,0.03286436372240268,0.03650645345704358,0.026273202270804444,-0.003373991849741814,0.006371626328464273,0.009772972448141341,0.4025046092056048,0.44711091644209866,0.3217796973620159,-0.04132279214088307,0.07803616668210239,0.11969397884112408,b'rPFCM',b'lPCI',0.15324064611358898,0.14889285366386165,0.15236970803357588,0.1536996674820298,0.1364238125707454,0.1275767256230168,0.13650031257742323,0.13521356322255887,0.6874565355977482,0.654956869382815,0.7477320420856952,0.9670523557329,0.9378253872891539,0.9047657702667685,0.03286436372240268,0.03650645345704358,0.026273202270804444,-0.003373991849741814,0.006371626328464273,0.009772972448141341,0.4025046092056048,0.44711091644209866,0.3217796973620159,-0.04132279214088307,0.07803616668210239,0.11969397884112408
b'rPFCM',b'lPCM',0.17588034859031065,0.17798976354730953,0.1730295580995324,0.1751327757810924,0.13709464194023085,0.13531428997009778,0.13711183600170446,0.13580496067123135,1.0,1.0,1.0,1.0,1.0,1.0,-0.015460956745699911,-0.02104031689012393,-0.036353515851318206,0.005469538785902179,0.02075833673234413,0.015386999593858253,-0.18935727481103154,-0.25769020203633114,-0.4452378209595481,0.06698789576911071,0.2542366645155811,0.18845148838682357,b'rPFCM',b'lPCM',0.17588034859031065,0.17798976354730953,0.1730295580995324,0.1751327757810924,0.13709464194023085,0.13531428997009778,0.13711183600170446,0.13580496067123135,0.8498770595383539,0.7967346594236719,0.656309021157772,0.9466137293288801,0.7994001218847155,0.850586674390734,-0.015460956745699911,-0.02104031689012393,-0.036353515851318206,0.005469538785902179,0.02075833673234413,0.015386999593858253,-0.18935727481103154,-0.25769020203633114,-0.4452378209595481,0.06698789576911071,0.2542366645155811,0.18845148838682357
b'rPFCM',b'lPCS',0.1706794133887986,0.16978939839105137,0.16943580138912442,0.1712289599446324,0.15121644601133777,0.1463322146739953,0.1496333244491788,0.1499423169928931,1.0,1.0,1.0,1.0,1.0,1.0,0.005971532297143408,0.009700824400448114,-0.002385313012036519,-0.00364342690827873,0.008253424238998898,0.01195134893077971,0.07313603555275623,0.11881034932719216,-0.0292139987815535,-0.04462268420204488,0.10108339008132927,0.14637353309183804,b'rPFCM',b'lPCS',0.1706794133887986,0.16978939839105137,0.16943580138912442,0.1712289599446324,0.15121644601133777,0.1463322146739953,0.1496333244491788,0.1499423169928931,0.9417223215777879,0.9054655083393308,0.976703663430504,0.9644229574711387,0.9195181448536874,0.8836758488974539,0.005971532297143408,0.009700824400448114,-0.002385313012036519,-0.00364342690827873,0.008253424238998898,0.01195134893077971,0.07313603555275623,0.11881034932719216,-0.0292139987815535,-0.04462268420204488,0.10108339008132927,0.14637353309183804
b'rPFCM',b'lPFCCL',0.16042774234357934,0.16283503493113793,0.1617531859440901,0.15925897012078152,0.13312651761343455,0.12718449671040882,0.13594299585252456,0.1328922377877851,1.0,1.0,1.0,1.0,1.0,1.0,-0.01845985054214627,-0.027447593782813206,-0.00820474181262886,0.00877248063826234,-0.009835080762549544,-0.018523576511969914,-0.2260860727814889,-0.3361629971754014,-0.10048715456109326,0.10744050671093813,-0.12045464723654634,-0.22686655332864852,b'rPFCM',b'lPFCCL',0.16042774234357934,0.16283503493113793,0.1617531859440901,0.15925897012078152,0.13312651761343455,0.12718449671040882,0.13594299585252456,0.1328922377877851,0.8212117283514765,0.7368658748880655,0.9199912601170039,0.9144755564772885,0.9041634633224455,0.820605041456106,-0.01845985054214627,-0.027447593782813206,-0.00820474181262886,0.00877248063826234,-0.009835080762549544,-0.018523576511969914,-0.2260860727814889,-0.3361629971754014,-0.10048715456109326,0.10744050671093813,-0.12045464723654634,-0.22686655332864852
b'rPFCM',b'lPFCDL',0.13313202982965255,0.16155812880064227,0.12670981977283374,0.13349177447962596,0.11780601400758034,0.13195552307688505,0.1216977431420269,0.11727593008544471,1.0,1.0,0.31183527362702895,1.0,1.0,1.0,-0.22688242683599988,-0.22445852517565806,-0.27408885636909136,-0.0030554763652783003,0.05353278173685764,0.0566546362569728,-2.778730886762683,-2.7490442754900717,-3.3568892114363047,-0.03742179008032812,0.6556399988354171,0.6938747519628341,b'rPFCM',b'lPFCDL',0.13313202982965255,0.16155812880064227,0.12670981977283374,0.13349177447962596,0.11780601400758034,0.13195552307688505,0.1216977431420269,0.11727593008544471,0.0056286148390460155,0.006157508435379984,0.0008382668645887876,0.9701611875314788,0.5123079359137411,0.4880302006159728,-0.22688242683599988,-0.22445852517565806,-0.27408885636909136,-0.0030554763652783003,0.05353278173685764,0.0566546362569728,-2.778730886762683,-2.7490442754900717,-3.3568892114363047,-0.03742179008032812,0.6556399988354171,0.6938747519628341
b'rPFCM',b'lPFCDM',0.14770250853052289,0.14350290361239115,0.1476841380580585,0.14951328636930733,0.11750409398254856,0.11372164278155192,0.1173934579754176,0.11776359727514896,1.0,1.0,1.0,1.0,1.0,1.0,0.03625927589787311,0.05183434234050025,0.03611822144114803,-0.015367654157650632,0.0001561517118081468,0.015530853811553365,0.4440836219629275,0.6348384494348357,0.44235606473831773,-0.1882145561490224,0.0019124600819604523,0.1902133355403249,b'rPFCM',b'lPFCDM',0.14770250853052289,0.14350290361239115,0.1476841380580585,0.14951328636930733,0.11750409398254856,0.11372164278155192,0.1173934579754176,0.11776359727514896,0.6571427780671798,0.5257765915201874,0.6583915103715302,0.8507723128427,0.9984747163525839,0.8492065130237144,0.03625927589787311,0.05183434234050025,0.03611822144114803,-0.015367654157650632,0.0001561517118081468,0.015530853811553365,0.4440836219629275,0.6348384494348357,0.44235606473831773,-0.1882145561490224,0.0019124600819604523,0.1902133355403249
b'rPFCM',b'lPFCM',0.12522994940766863,0.1245512866240576,0.1262765508082049,0.12476617047658242,0.12457805718350919,0.12437758447914612,0.12441676690890764,0.12380720973119659,1.0,1.0,1.0,1.0,1.0,1.0,0.005442981814897263,0.001728750933209154,0.013845863562968262,0.0037281043041075056,-0.008392587222852034,-0.012149159833735572,0.06666264062873106,0.02117278839361335,0.16957650388733053,0.04565976626468576,-0.10278778158894605,-0.1487962119808433,b'rPFCM',b'lPFCM',0.12522994940766863,0.1245512866240576,0.1262765508082049,0.12476617047658242,0.12457805718350919,0.12437758447914612,0.12441676690890764,0.12380720973119659,0.9468725573864725,0.9831148837092977,0.8654005502868227,0.9635966753095686,0.9181658614784147,0.8817646024983992,0.005442981814897263,0.001728750933209154,0.013845863562968262,0.0037281043041075056,-0.008392587222852034,-0.012149159833735572,0.06666264062873106,0.02117278839361335,0.16957650388733053,0.04565976626468576,-0.10278778158894605,-0.1487962119808433
b'rPFCM',b'lPFCORB',0.16081981076485163,0.13566101097929148,0.16370059230606387,0.1612079708430936,0.12531853846564137,0.10760237272875198,0.12833901023819583,0.12669164282636275,1.0,1.0,1.0,1.0,1.0,1.0,0.2150471883981524,0.21699327240910632,0.2363749582955066,-0.003075326963408022,-0.022674447269423314,-0.019514608791372845,2.63377941097818,2.65761397509531,2.8949901789782246,-0.037664909262862444,-0.27770413004865224,-0.23900417034447108,b'rPFCM',b'lPFCORB',0.16081981076485163,0.13566101097929148,0.16370059230606387,0.1612079708430936,0.12531853846564137,0.10760237272875198,0.12833901023819583,0.12669164282636275,0.008662544105118387,0.008079960396852165,0.003930096157985328,0.9699674243998941,0.7813354703065598,0.8111842352135067,0.2150471883981524,0.21699327240910632,0.2363749582955066,-0.003075326963408022,-0.022674447269423314,-0.019514608791372845,2.63377941097818,2.65761397509531,2.8949901789782246,-0.037664909262862444,-0.27770413004865224,-0.23900417034447108
b'rPFCM',b'lTCC',0.12181599990186674,0.12567020834567275,0.12176337837325667,0.12490440951064509,0.11786704057130674,0.12571578168959782,0.11769193498407218,0.11955090815853503,1.0,1.0,1.0,1.0,1.0,1.0,-0.03157680347998207,-0.006232236798711057,-0.032030173583221536,-0.025972597561206314,0.0004460346986675688,0.02643447879487792,-0.3867352811704811,-0.07632900056519301,-0.3922879082583292,-0.3180980565980513,0.005462787096557977,0.3237549233193644,b'rPFCM',b'lTCC',0.12181599990186674,0.12567020834567275,0.12176337837325667,0.12490440951064509,0.11786704057130674,0.12571578168959782,0.11769193498407218,0.11955090815853503,0.6990897710023704,0.939182883089287,0.6949852715359836,0.750521610660323,0.9956431700286246,0.746236780280184,-0.03157680347998207,-0.006232236798711057,-0.032030173583221536,-0.025972597561206314,0.0004460346986675688,0.02643447879487792,-0.3867352811704811,-0.07632900056519301,-0.3922879082583292,-0.3180980565980513,0.005462787096557977,0.3237549233193644
b'rPFCM',b'lTCI',0.13785431734153689,0.14152870976374482,0.13766578136254698,0.13904090440733582,0.10304605573960775,0.10844372146885972,0.10271918709487528,0.10439493084354291,1.0,1.0,1.0,1.0,1.0,1.0,-0.034678453411567944,-0.023334166711413695,-0.036512742694192205,-0.011420912968844291,0.0018294756683394752,0.013256308561522368,-0.4247225796361,-0.28578401008000265,-0.44718794355152613,-0.13987704585201732,0.022406409421344718,0.16235595924308935,b'rPFCM',b'lTCI',0.13785431734153689,0.14152870976374482,0.13766578136254698,0.13904090440733582,0.10304605573960775,0.10844372146885972,0.10271918709487528,0.10439493084354291,0.6711916897599495,0.7751425205311417,0.6549012892245355,0.8888042354219561,0.9821312419331303,0.8710803941824717,-0.034678453411567944,-0.023334166711413695,-0.036512742694192205,-0.011420912968844291,0.0018294756683394752,0.013256308561522368,-0.4247225796361,-0.28578401008000265,-0.44718794355152613,-0.13987704585201732,0.022406409421344718,0.16235595924308935
b'rPFCM',b'lTCS',0.1477200074471766,0.1447236743627228,0.14770048456396898,0.14467895639525505,0.12443246845695043,0.1236419059983468,0.12471894634356019,0.12284672130128008,1.0,1.0,1.0,1.0,1.0,1.0,0.024116314670825617,-0.0003622328826291543,0.023931442798522027,0.024554561038846737,0.0001564534966846245,-0.02436849873217759,0.2953633270995942,-0.004436428652494482,0.2930991183249103,0.3007307270159927,0.0019161561767577482,-0.2984519384574694,b'rPFCM',b'lTCS',0.1477200074471766,0.1447236743627228,0.14770048456396898,0.14467895639525505,0.12443246845695043,0.1236419059983468,0.12471894634356019,0.12284672130128008,0.7678188675807112,0.9964617332210526,0.7695480704107422,0.7637243614314978,0.9984717685336453,0.765461927289902,0.024116314670825617,-0.0003622328826291543,0.023931442798522027,0.024554561038846737,0.0001564534966846245,-0.02436849873217759,0.2953633270995942,-0.004436428652494482,0.2930991183249103,0.3007307270159927,0.0019161561767577482,-0.2984519384574694
b'rPFCM',b'lV1',0.1323222629711354,0.12961851883178457,0.13235910828012593,0.13349872609519692,0.10292514857775076,0.10090992636392092,0.10293777303613182,0.10168980110748524,1.0,1.0,1.0,1.0,1.0,1.0,0.026483197082183593,0.03823999373005953,0.026842418401551844,-0.011479897361389383,-0.00035736254518465,0.011119671563521151,0.32435159804457053,0.46834236202936913,0.32875114273047834,-0.14059945417463482,-0.00437677944442345,0.1361876071898142,b'rPFCM',b'lV1',0.1323222629711354,0.12961851883178457,0.13235910828012593,0.13349872609519692,0.10292514857775076,0.10090992636392092,0.10293777303613182,0.10168980110748524,0.7457852807880749,0.6397104380462145,0.7424588874898498,0.8882337250077723,0.9965093060479189,0.8917188048867932,0.026483197082183593,0.03823999373005953,0.026842418401551844,-0.011479897361389383,-0.00035736254518465,0.011119671563521151,0.32435159804457053,0.46834236202936913,0.32875114273047834,-0.14059945417463482,-0.00437677944442345,0.1361876071898142
b'rPFCM',b'lV2',0.12507524079855756,0.12917796191851919,0.12593381240470156,0.1229656993147644,0.10185333281294023,0.10708454510501016,0.10234233130231242,0.09781708584246532,1.0,1.0,1.0,1.0,1.0,1.0,-0.039194371240935603,-0.06047356900275573,-0.030921609906619057,0.021090680359330188,-0.008395251730310534,-0.029600457035149453,-0.4800310516475387,-0.7406469349087045,-0.3787108314830304,0.2583070260424896,-0.10282041500739189,-0.36253007944646376,b'rPFCM',b'lV2',0.12507524079855756,0.12917796191851919,0.12593381240470156,0.1229656993147644,0.10185333281294023,0.10708454510501016,0.10234233130231242,0.09781708584246532,0.6313808458757759,0.4591982493359207,0.7050370239876381,0.7962588397848356,0.9181399720601223,0.7170840382484757,-0.039194371240935603,-0.06047356900275573,-0.030921609906619057,0.021090680359330188,-0.008395251730310534,-0.029600457035149453,-0.4800310516475387,-0.7406469349087045,-0.3787108314830304,0.2583070260424896,-0.10282041500739189,-0.36253007944646376
b'rPFCORB',b'rTCC',0.18410881475116786,0.15703648231099446,0.18416534784046462,0.184249949379658,0.15666160670143536,0.14990482839813285,0.15686113279126573,0.16634818669135873,1.0,1.0,1.0,1.0,1.0,1.0,0.17627899882749112,0.17158049552384738,0.176529705067921,-0.0008720224419812632,-0.00036002988168740786,0.0005224110363365827,2.158967997480137,2.1014233192365954,2.1620385093020604,-0.010680050135549216,-0.004409447511443734,0.006398202375115947,b'rPFCORB',b'rTCC',0.18410881475116786,0.15703648231099446,0.18416534784046462,0.184249949379658,0.15666160670143536,0.14990482839813285,0.15686113279126573,0.16634818669135873,0.031249696424232733,0.03602164257175914,0.031011122705256168,0.9914822768178386,0.9964832518480522,0.9948971417437135,0.17627899882749112,0.17158049552384738,0.176529705067921,-0.0008720224419812632,-0.00036002988168740786,0.0005224110363365827,2.158967997480137,2.1014233192365954,2.1620385093020604,-0.010680050135549216,-0.004409447511443734,0.006398202375115947
b'rPFCORB',b'rTCI',0.11602488287772075,0.1266659421878991,0.11618399122791469,0.11487493545640705,0.127927179616251,0.12280053445065513,0.128104184354467,0.12790997667362194,1.0,1.0,1.0,1.0,1.0,1.0,-0.08472210129553319,-0.09388433548208831,-0.08339523807058741,0.008974687309026922,-0.0012408082184492358,-0.010209371305505758,-1.0376295905522297,-1.1498435838569505,-1.0213789012543253,0.10991702254073904,-0.015196735019262362,-0.1250387514655063,b'rPFCORB',b'rTCI',0.11602488287772075,0.1266659421878991,0.11618399122791469,0.11487493545640705,0.127927179616251,0.12280053445065513,0.128104184354467,0.12790997667362194,0.2998619153781647,0.25066793503540297,0.30748797121168664,0.9125120583418074,0.9878802950428832,0.9005348935750443,-0.08472210129553319,-0.09388433548208831,-0.08339523807058741,0.008974687309026922,-0.0012408082184492358,-0.010209371305505758,-1.0376295905522297,-1.1498435838569505,-1.0213789012543253,0.10991702254073904,-0.015196735019262362,-0.1250387514655063
b'rPFCORB',b'rTCS',0.11927811264175822,0.13823293654196367,0.11909566459480374,0.12553599578318184,0.09677029489018472,0.10284522540704688,0.09659386485650763,0.1049503732734755,1.0,1.0,1.0,1.0,1.0,1.0,-0.1895088026371798,-0.12199595345961993,-0.19149677567141626,-0.06189067571238064,0.0018839441339360862,0.06374847394837711,-2.3209993411344683,-1.4941391833019653,-2.345346938915927,-0.7580028766569817,0.0230735091602649,0.7807561652731518,b'rPFCORB',b'rTCS',0.11927811264175822,0.13823293654196367,0.11909566459480374,0.12553599578318184,0.09677029489018472,0.10284522540704688,0.09659386485650763,0.1049503732734755,0.020622218790842268,0.13566669805350068,0.019335279454411484,0.4487478668396814,0.9815993336086907,0.43525487004296626,-0.1895088026371798,-0.12199595345961993,-0.19149677567141626,-0.06189067571238064,0.0018839441339360862,0.06374847394837711,-2.3209993411344683,-1.4941391833019653,-2.345346938915927,-0.7580028766569817,0.0230735091602649,0.7807561652731518
b'rPFCORB',b'rV1',0.1323474693672494,0.14162524978761254,0.1323630298834081,0.1274923202797583,0.10920474699784842,0.12936282127495746,0.10926435175907559,0.11377497883606014,1.0,1.0,1.0,1.0,1.0,1.0,-0.07737360058416122,-0.11582277728837721,-0.07722628925186471,0.043466127817367785,-0.0001422128788684823,-0.04359402352731228,-0.9476292049655267,-1.418533524742702,-0.9458250169782468,0.5323491712357247,-0.0017417449404000698,-0.5339155673839998,b'rPFCORB',b'rV1',0.1323474693672494,0.14162524978761254,0.1323630298834081,0.1274923202797583,0.10920474699784842,0.12936282127495746,0.10926435175907559,0.11377497883606014,0.3437010252410203,0.15655599527974237,0.3446198514773471,0.5946819162058732,0.9986108701680632,0.5935983591978267,-0.07737360058416122,-0.11582277728837721,-0.07722628925186471,0.043466127817367785,-0.0001422128788684823,-0.04359402352731228,-0.9476292049655267,-1.418533524742702,-0.9458250169782468,0.5323491712357247,-0.0017417449404000698,-0.5339155673839998
b'rPFCORB',b'rV2',0.1358985789199717,0.14760780653031833,0.13579349384880096,0.1343557703433142,0.10482792472781946,0.11068558424969152,0.10492983023957102,0.10123155576748838,1.0,1.0,1.0,1.0,1.0,1.0,-0.10844220845788795,-0.12473540731845467,-0.1093651452354431,0.014947145819330323,0.0010002945619418666,-0.01392204855070191,-1.3281403865117585,-1.5276905039421822,-1.3394440073610523,0.18306440184167044,0.012251056346191969,-0.17050957561736868,b'rPFCORB',b'rV2',0.1358985789199717,0.14760780653031833,0.13579349384880096,0.1343557703433142,0.10482792472781946,0.11068558424969152,0.10492983023957102,0.10123155576748838,0.1846384070142834,0.1271181349671126,0.18093500349640498,0.8548095349989373,0.9902294017587033,0.8646670767732174,-0.10844220845788795,-0.12473540731845467,-0.1093651452354431,0.014947145819330323,0.0010002945619418666,-0.01392204855070191,-1.3281403865117585,-1.5276905039421822,-1.3394440073610523,0.18306440184167044,0.012251056346191969,-0.17050957561736868
b'rPFCORB',b'lFEF',0.14726376451821097,0.1276105484714186,0.14825005468091726,0.15281861074010208,0.1230775378703824,0.11333126120388877,0.12307298121982806,0.12949667417723273,1.0,1.0,1.0,1.0,1.0,1.0,0.16584645806766118,0.20681667878307078,0.17417289737206648,-0.04389830816932563,-0.008000348543677765,0.03610458286065314,2.0311959895682827,2.532976666578076,2.1331736279185196,-0.5376422779314907,-0.0979838584821451,0.442189026923176,b'rPFCORB',b'lFEF',0.14726376451821097,0.1276105484714186,0.14825005468091726,0.15281861074010208,0.1230775378703824,0.11333126120388877,0.12307298121982806,0.12949667417723273,0.04267688108563603,0.011564338342674695,0.03331695275482813,0.5910240503695504,0.921977943461727,0.658512301250596,0.16584645806766118,0.20681667878307078,0.17417289737206648,-0.04389830816932563,-0.008000348543677765,0.03610458286065314,2.0311959895682827,2.532976666578076,2.1331736279185196,-0.5376422779314907,-0.0979838584821451,0.442189026923176
b'rPFCORB',b'lPCI',0.16043146608290462,0.13340808293576814,0.160748462425763,0.1486728666154076,0.13597895118045453,0.12137101851159297,0.1378078402289062,0.12807670417078956,1.0,1.0,1.0,1.0,1.0,1.0,0.2093254483998373,0.12214036365672937,0.21020271647291786,0.0888731755005512,-0.0023117295944046976,-0.09062119079775058,2.5637026937944545,1.495907839784829,2.5744469895278645,1.088469658985847,-0.028312789647913117,-1.1098783866894368,b'rPFCORB',b'lPCI',0.16043146608290462,0.13340808293576814,0.160748462425763,0.1486728666154076,0.13597895118045453,0.12137101851159297,0.1378078402289062,0.12807670417078956,0.010599505787063224,0.13520521905084176,0.010279459734726524,0.2768262948423459,0.9774221259498925,0.2674975376849746,0.2093254483998373,0.12214036365672937,0.21020271647291786,0.0888731755005512,-0.0023117295944046976,-0.09062119079775058,2.5637026937944545,1.495907839784829,2.5744469895278645,1.088469658985847,-0.028312789647913117,-1.1098783866894368
